readLength	qualityScore	positionInRead	N	ExpectedCorrect	EmpiricalCorrect
101	<	82	8559909	0.998005	0.999294019688176
101	=	82	9682955	0.998415	0.999480117243135
101	>	82	30210951	0.998741	0.999493918932013
101	?	82	27618130	0.999	0.99968019969788
101	@	82	41169359	0.999206	0.999631255435188
101	A	82	43021539	0.999369	0.999753987469023
101	B	82	54236761	0.999499	0.999745403563054
101	C	82	146895582	0.999602	0.999855572420068
101	D	82	351245990	0.999684	0.999899564475804
101	E	82	196243911	0.999749	0.99991022719165
101	F	82	216912635	0.9998	0.999924850150468
101	G	82	29751939	0.999842	0.999881788855073
101	H	82	179642736	0.999874	0.99993535750668
101	I	82	30884656	0.9999	0.999907665995536
101	J	82	55502930	0.999921	0.999929250869458
101	#	83	39	0.369043	0
101	&	83	540803	0.683772	0.738470380964972
101	'	83	433365	0.748811	0.778641560086764
101	(	83	5945640	0.800474	0.903264744723865
101	)	83	2370422	0.841511	0.919663660446956
101	*	83	1579	0.874107	0.97720076060798
101	+	83	1068343	0.9	0.990471210663616
101	,	83	1318088	0.920567	0.990253298027901
101	-	83	847103	0.936904	0.975763277261444
101	.	83	2190920	0.949881	0.990949012553174
101	/	83	271630	0.960189	0.967485175179472
101	0	83	978906	0.968377	0.989861105880443
101	1	83	559112	0.974881	0.984224978855758
101	2	83	1765813	0.980047	0.993604084506684
101	3	83	5667747	0.984151	0.991737644949747
101	4	83	2221637	0.987411	0.99694819183062
101	5	83	7420566	0.99	0.99764007928627
101	6	83	3218819	0.992057	0.997604722267391
101	7	83	5155728	0.99369	0.997638147655773
101	8	83	4166583	0.994988	0.998470918922772
101	9	83	5868500	0.996019	0.998577649915994
101	:	83	9954605	0.996838	0.998679719767283
101	;	83	22783150	0.997488	0.998977177908191
101	<	83	9009282	0.998005	0.999252102700638
101	=	83	8990770	0.998415	0.99939127365042
101	>	83	31528203	0.998741	0.999454874587238
101	?	83	28006901	0.999	0.999644724435131
101	@	83	42408624	0.999206	0.999618286668793
101	A	83	44303028	0.999369	0.999748015907129
101	B	83	56039704	0.999499	0.999742090836436
101	C	83	154476200	0.999602	0.999851588499943
101	D	83	372144223	0.999684	0.999900413490198
101	E	83	201653656	0.999749	0.999911484393589
101	F	83	215931901	0.9998	0.999925216932721
101	G	83	25365228	0.999842	0.999884569029421
101	H	83	162765382	0.999874	0.999936813602753
101	I	83	23330814	0.9999	0.999893920947079
101	J	83	41692057	0.999921	0.999921120464264
101	#	84	12100	0.369043	0
101	&	84	560213	0.683772	0.735725518010113
101	'	84	415522	0.748811	0.78221851496431
101	(	84	6156576	0.800474	0.905867647963738
101	)	84	2195127	0.841511	0.922958443741524
101	*	84	1527	0.874107	0.987557304518664
101	+	84	1130402	0.9	0.991062464043765
101	,	84	1346351	0.920567	0.991297208851185
101	-	84	881595	0.936904	0.976837447035202
101	.	84	2073808	0.949881	0.992166084173174
101	/	84	260132	0.960189	0.96869664835545
101	0	84	1024072	0.968377	0.989817130821856
101	1	84	569900	0.974881	0.984744684953501
101	2	84	1821194	0.980047	0.993740915564184
101	3	84	5813204	0.984151	0.99185750783905
101	4	84	2318953	0.987411	0.997290141205105
101	5	84	7753926	0.99	0.997697681022491
101	6	84	3231577	0.992057	0.997741067742777
101	7	84	4750212	0.99369	0.997701362904436
101	8	84	4334835	0.994988	0.998567414972427
101	9	84	6085242	0.996019	0.998672856721885
101	:	84	10554994	0.996838	0.998790621386048
101	;	84	22897234	0.997488	0.999052066180045
101	<	84	9461167	0.998005	0.99931941401605
101	=	84	8306302	0.998415	0.9994659648432
101	>	84	32723738	0.998741	0.999499624927813
101	?	84	28227776	0.999	0.999656372267265
101	@	84	43593843	0.999206	0.999636341841163
101	A	84	45465188	0.999369	0.99976053113105
101	B	84	57667039	0.999499	0.999749334595869
101	C	84	161972397	0.999602	0.999856943818643
101	D	84	393623407	0.999684	0.999901560897811
101	E	84	206603756	0.999749	0.99991480262735
101	F	84	212721239	0.9998	0.999927356587381
101	G	84	21205761	0.999842	0.999884639447129
101	H	84	144800566	0.999874	0.999937743498958
101	I	84	17102925	0.9999	0.999878731923107
101	J	84	30436835	0.999921	0.999903105361644
101	#	85	502	0.369043	0
101	&	85	571425	0.683772	0.739610618550116
101	'	85	391804	0.748811	0.783024174411186
101	(	85	6238945	0.800474	0.906868861726622
101	)	85	1956285	0.841511	0.924872401642911
101	*	85	1553	0.874107	0.983902128139086
101	+	85	1188666	0.9	0.991302845352689
101	,	85	1371560	0.920567	0.991344147087987
101	-	85	905225	0.936904	0.976927282143114
101	.	85	1910097	0.949881	0.992329699062402
101	/	85	246415	0.960189	0.968695089767263
101	0	85	1065873	0.968377	0.990105750070599
101	1	85	571704	0.974881	0.985086675545388
101	2	85	1867105	0.980047	0.99395643162918
101	3	85	5858330	0.984151	0.992005916595344
101	4	85	2419713	0.987411	0.997539773701676
101	5	85	8084454	0.99	0.997734408462217
101	6	85	3208534	0.992057	0.997751307729012
101	7	85	4302315	0.99369	0.997752605791534
101	8	85	4502216	0.994988	0.998635797471733
101	9	85	6302560	0.996019	0.99869163937305
101	:	85	11159806	0.996838	0.998831984174456
101	;	85	22880666	0.997488	0.999066766428039
101	<	85	9884046	0.998005	0.999328315931958
101	=	85	7676702	0.998415	0.999438437775363
101	>	85	33912285	0.998741	0.999497894931763
101	?	85	28393299	0.999	0.999655835954322
101	@	85	44804595	0.999206	0.999635407810425
101	A	85	46727905	0.999369	0.999763530008289
101	B	85	59061350	0.999499	0.999747982978513
101	C	85	169654417	0.999602	0.999857572201219
101	D	85	415526556	0.999684	0.999901213634616
101	E	85	210986895	0.999749	0.999916228259068
101	F	85	206982106	0.9998	0.99992766656268
101	G	85	17425031	0.999842	0.999873677310359
101	H	85	126017043	0.999874	0.999938208274328
101	I	85	12152410	0.9999	0.999855345518132
101	J	85	21519603	0.999921	0.999880991424469
101	#	86	207	0.369043	0
101	&	86	582066	0.683772	0.735825480722117
101	'	86	364201	0.748811	0.780873766033042
101	(	86	6271573	0.800474	0.90871524936328
101	)	86	1729961	0.841511	0.927964848777516
101	*	86	1607	0.874107	0.985065340385812
101	+	86	1231554	0.9	0.991628454852975
101	,	86	1366052	0.920567	0.991858262744756
101	-	86	916556	0.936904	0.976792478782529
101	.	86	1732168	0.949881	0.992544032085803
101	/	86	231660	0.960189	0.967974607109557
101	0	86	1100235	0.968377	0.99017208160075
101	1	86	574404	0.974881	0.985127167477942
101	2	86	1896084	0.980047	0.994232852701145
101	3	86	5872866	0.984151	0.99224279185001
101	4	86	2522293	0.987411	0.99780637248924
101	5	86	8316176	0.99	0.99780500456075
101	6	86	3135117	0.992057	0.99788778187991
101	7	86	3827551	0.99369	0.997789436655187
101	8	86	4635597	0.994988	0.998640746738122
101	9	86	6482275	0.996019	0.998715884460009
101	:	86	11717601	0.996838	0.998848747991675
101	;	86	22542245	0.997488	0.999091532076021
101	<	86	10286262	0.998005	0.999328516870851
101	=	86	7001137	0.998415	0.999458091943352
101	>	86	34843206	0.998741	0.999503685778111
101	?	86	28321346	0.999	0.999657809340204
101	@	86	45814649	0.999206	0.999637670035712
101	A	86	47790048	0.999369	0.999762047959294
101	B	86	60290013	0.999499	0.999749084696466
101	C	86	176946522	0.999602	0.999857501730738
101	D	86	438586605	0.999684	0.999900805928653
101	E	86	214757583	0.999749	0.99991772511567
101	F	86	199190494	0.9998	0.999928094740023
101	G	86	14089509	0.999842	0.99986287577516
101	H	86	107087541	0.999874	0.999937844986382
101	I	86	8362806	0.9999	0.999798635777513
101	J	86	14799589	0.999921	0.9998401267271
101	#	87	100	0.369043	0
101	&	87	590009	0.683772	0.73667858452837
101	'	87	340935	0.748811	0.780348198328127
101	(	87	6336171	0.800474	0.909482254305795
101	)	87	1528137	0.841511	0.929105825677933
101	*	87	1632	0.874107	0.987132358455882
101	+	87	1277021	0.9	0.991995404969848
101	,	87	1363150	0.920567	0.992145388877966
101	-	87	934842	0.936904	0.976849581022246
101	.	87	1555784	0.949881	0.9926724897865
101	/	87	221892	0.960189	0.968669445617688
101	0	87	1140396	0.968377	0.990060485946986
101	1	87	583833	0.974881	0.985708239553092
101	2	87	1949509	0.980047	0.994417567592661
101	3	87	5974810	0.984151	0.992254807874893
101	4	87	2653322	0.987411	0.997921120613706
101	5	87	8605632	0.99	0.99781840922468
101	6	87	3066500	0.992057	0.997812805615523
101	7	87	3392820	0.99369	0.99775643177917
101	8	87	4808020	0.994988	0.998649556001223
101	9	87	6713019	0.996019	0.998719800825826
101	:	87	12414257	0.996838	0.998883553309393
101	;	87	22290486	0.997488	0.999105891783921
101	<	87	10771100	0.998005	0.999329878081625
101	=	87	6445877	0.998415	0.99942878076389
101	>	87	36000059	0.998741	0.99951285917148
101	?	87	28316554	0.999	0.99964809490724
101	@	87	46997347	0.999206	0.999633068052394
101	A	87	49097318	0.999369	0.999758457990556
101	B	87	61438889	0.999499	0.999747360815265
101	C	87	184838230	0.999602	0.999856306245374
101	D	87	460493593	0.999684	0.999900620968362
101	E	87	217006507	0.999749	0.99991859960185
101	F	87	188357909	0.9998	0.999928466207246
101	G	87	11201970	0.999842	0.999851972526261
101	H	87	88334671	0.999874	0.9999351244865
101	I	87	5586650	0.9999	0.999715930782848
101	J	87	9845518	0.999921	0.999772075572561
101	#	88	4065	0.369043	0
101	&	88	596562	0.683772	0.73340070487728
101	'	88	316177	0.748811	0.779218625703325
101	(	88	6349642	0.800474	0.910170509880085
101	)	88	1343707	0.841511	0.930786997166049
101	*	88	1622	0.874107	0.997533907521578
101	+	88	1302460	0.9	0.991827009549623
101	,	88	1340269	0.920567	0.992162757547179
101	-	88	935514	0.936904	0.976379820696429
101	.	88	1381468	0.949881	0.992716416298459
101	/	88	208435	0.960189	0.967390300765226
101	0	88	1168235	0.968377	0.990064492174948
101	1	88	591195	0.974881	0.985050591126446
101	2	88	1981366	0.980047	0.994451300922192
101	3	88	5984902	0.984151	0.992057009620708
101	4	88	2759495	0.987411	0.997990212227237
101	5	88	8775662	0.99	0.997756179613345
101	6	88	2943591	0.992057	0.997769392264076
101	7	88	2957211	0.99369	0.997600778047964
101	8	88	4958213	0.994988	0.998636012832848
101	9	88	6872172	0.996019	0.998691527090854
101	:	88	13015631	0.996838	0.998877332919164
101	;	88	21676327	0.997488	0.999062290395553
101	<	88	11225046	0.998005	0.999311000303787
101	=	88	5894604	0.998415	0.999423202174227
101	>	88	36818199	0.998741	0.999498925583298
101	?	88	28184287	0.999	0.999635865570698
101	@	88	47958389	0.999206	0.999624891473211
101	A	88	50182400	0.999369	0.999752241926333
101	B	88	62627900	0.999499	0.99974516851092
101	C	88	192053374	0.999602	0.999856915753769
101	D	88	483224248	0.999684	0.999898247342391
101	E	88	218394328	0.999749	0.999917766123858
101	F	88	175839676	0.9998	0.999928598351881
101	G	88	8751997	0.999842	0.999832037414775
101	H	88	70855592	0.999874	0.999929948545148
101	I	88	3657095	0.9999	0.999625678126764
101	J	88	6410057	0.999921	0.999680997999237
101	#	89	30465	0.369043	0
101	&	89	608713	0.683772	0.737503568295733
101	'	89	302016	0.748811	0.7790779570387
101	(	89	6544855	0.800474	0.908734868115337
101	)	89	1193151	0.841511	0.930593859749521
101	*	89	1599	0.874107	0.99562226579112
101	+	89	1338894	0.9	0.991670748218306
101	,	89	1332610	0.920567	0.991462601149623
101	-	89	951651	0.936904	0.975604503192871
101	.	89	1224687	0.949881	0.992045327183191
101	/	89	202485	0.960189	0.967982810998345
101	0	89	1203940	0.968377	0.989808464282272
101	1	89	612690	0.974881	0.985273141606685
101	2	89	2037923	0.980047	0.994392803564708
101	3	89	6148743	0.984151	0.991993811660366
101	4	89	2899615	0.987411	0.997965238559257
101	5	89	9015635	0.99	0.997677472093757
101	6	89	2831365	0.992057	0.997665782760964
101	7	89	2576999	0.99369	0.997504458700218
101	8	89	5132880	0.994988	0.998583063489308
101	9	89	7118176	0.996019	0.998678732093306
101	:	89	13772545	0.996838	0.998859833209475
101	;	89	21175957	0.997488	0.99904301380254
101	<	89	11742081	0.998005	0.999308972479665
101	=	89	5436160	0.998415	0.999387985469706
101	>	89	37827450	0.998741	0.999488576528763
101	?	89	28126783	0.999	0.999611743418471
101	@	89	49003624	0.999206	0.999616983888661
101	A	89	51412470	0.999369	0.999745785335036
101	B	89	63509869	0.999499	0.999729039889816
101	C	89	199465535	0.999602	0.999850955835834
101	D	89	504356307	0.999684	0.999895631388314
101	E	89	217999217	0.999749	0.999915962875835
101	F	89	161080908	0.9998	0.999926164514172
101	G	89	6703046	0.999842	0.999807858203719
101	H	89	54947913	0.999874	0.999917705862132
101	I	89	2362580	0.9999	0.99941631425518
101	J	89	4125923	0.999921	0.999503872970243
101	#	90	21563	0.369043	0
101	&	90	609986	0.683772	0.733479134804733
101	'	90	277955	0.748811	0.776229978751957
101	(	90	6511901	0.800474	0.909321244099533
101	)	90	1033873	0.841511	0.932577803578388
101	*	90	1550	0.874107	0.993548385806452
101	+	90	1384387	0.9	0.991718365496063
101	,	90	1337029	0.920567	0.991485596373751
101	-	90	949673	0.936904	0.97503456039184
101	.	90	1077357	0.949881	0.991492145362214
101	/	90	188219	0.960189	0.967458111412769
101	0	90	1233488	0.968377	0.98999828517748
101	1	90	613348	0.974881	0.985253058224695
101	2	90	2063785	0.980047	0.994462102671548
101	3	90	6144689	0.984151	0.991954684300214
101	4	90	3043341	0.987411	0.997959807439917
101	5	90	9169129	0.99	0.997619293635088
101	6	90	2676290	0.992057	0.997615719721706
101	7	90	2217089	0.99369	0.997265318376935
101	8	90	5277764	0.994988	0.998561691178688
101	9	90	7293271	0.996019	0.9986405351644
101	:	90	14432648	0.996838	0.99882364175001
101	;	90	20423483	0.997488	0.999016331940443
101	<	90	12185213	0.998005	0.999293561206274
101	=	90	5008059	0.998415	0.999391563963405
101	>	90	38601212	0.998741	0.999473458859219
101	?	90	28041184	0.999	0.999589636884771
101	@	90	49845637	0.999206	0.999600551714846
101	A	90	52607092	0.999369	0.999725696829983
101	B	90	64380389	0.999499	0.99971730940265
101	C	90	206528156	0.999602	0.999839257909614
101	D	90	525431702	0.999684	0.999886562136614
101	E	90	216604856	0.999749	0.999910392648362
101	F	90	145146981	0.9998	0.999919544590219
101	G	90	5008343	0.999842	0.999760792345092
101	H	90	41285409	0.999874	0.999898417166366
101	I	90	1551769	0.9999	0.99921058513155
101	J	90	2695910	0.999921	0.99928558078608
101	#	91	11319	0.369043	0
101	&	91	595212	0.683772	0.738977036198868
101	'	91	245313	0.748811	0.780284803451102
101	(	91	6274987	0.800474	0.912794723216796
101	)	91	859486	0.841511	0.939661596848582
101	*	91	1644	0.874107	0.995133819343066
101	+	91	1401758	0.9	0.992283246335673
101	,	91	1293648	0.920567	0.992252149089242
101	-	91	937410	0.936904	0.976033961115201
101	.	91	922585	0.949881	0.992790897025208
101	/	91	173540	0.960189	0.968041929036531
101	0	91	1256498	0.968377	0.990077988833248
101	1	91	611835	0.974881	0.985947212583457
101	2	91	2090062	0.980047	0.994761889140131
101	3	91	6089558	0.984151	0.992282701142677
101	4	91	3185759	0.987411	0.998072351522196
101	5	91	9305381	0.99	0.997706264761862
101	6	91	2499944	0.992057	0.997672750220006
101	7	91	1873965	0.99369	0.997307867961781
101	8	91	5419676	0.994988	0.998600277034273
101	9	91	7493011	0.996019	0.99862243173819
101	:	91	15101337	0.996838	0.998874335937143
101	;	91	19611768	0.997488	0.999020780425864
101	<	91	12640117	0.998005	0.999272241584155
101	=	91	4635241	0.998415	0.999364871861031
101	>	91	39383920	0.998741	0.999472413136174
101	?	91	28046431	0.999	0.999561998433921
101	@	91	50696380	0.999206	0.999581969810884
101	A	91	53930892	0.999369	0.999710586370499
101	B	91	65102403	0.999499	0.999694049650932
101	C	91	213602877	0.999602	0.999828015085198
101	D	91	545456955	0.999684	0.999874323265389
101	E	91	213632493	0.999749	0.999899960326938
101	F	91	128213764	0.9998	0.999907349437203
101	G	91	3635319	0.999842	0.999673489725386
101	H	91	29960485	0.999874	0.999860935103754
101	I	91	1056095	0.9999	0.998680993234511
101	J	91	1835234	0.999921	0.998927110419706
101	#	92	47968	0.369043	0
101	&	92	583450	0.683772	0.733858946612393
101	'	92	220846	0.748811	0.777070922276157
101	(	92	6142588	0.800474	0.912455966540489
101	)	92	729651	0.841511	0.941430895865284
101	*	92	1517	0.874107	0.997363216875412
101	+	92	1401492	0.9	0.992363139988671
101	,	92	1228788	0.920567	0.992260647901021
101	-	92	904678	0.936904	0.974715863804582
101	.	92	766781	0.949881	0.992565006123
101	/	92	160110	0.960189	0.967403645849728
101	0	92	1264291	0.968377	0.989874963748062
101	1	92	618156	0.974881	0.985688065113012
101	2	92	2101152	0.980047	0.994763804546743
101	3	92	6094885	0.984151	0.992201498924755
101	4	92	3315507	0.987411	0.998004229236736
101	5	92	9293312	0.99	0.997611602107086
101	6	92	2283650	0.992057	0.997577995562366
101	7	92	1574814	0.99369	0.997124724945929
101	8	92	5540289	0.994988	0.998565789644186
101	9	92	7610693	0.996019	0.998609851194235
101	:	92	15780022	0.996838	0.998863548240427
101	;	92	18603416	0.997488	0.998988946405758
101	<	92	13072876	0.998005	0.999237807790727
101	=	92	4283761	0.998415	0.999363180429765
101	>	92	39981278	0.998741	0.999439897365611
101	?	92	28034492	0.999	0.999518276146896
101	@	92	51434650	0.999206	0.999543103654385
101	A	92	55111395	0.999369	0.999683425855197
101	B	92	65800294	0.999499	0.999657081326628
101	C	92	220112106	0.999602	0.999804132207739
101	D	92	564688856	0.999684	0.999849084103946
101	E	92	209248566	0.999749	0.999879861246757
101	F	92	111125915	0.9998	0.999883243683024
101	G	92	2576728	0.999842	0.999520709897591
101	H	92	20953760	0.999874	0.999799488628197
101	I	92	764266	0.9999	0.998232277731837
101	J	92	1322589	0.999921	0.998447731329991
101	#	93	6480	0.369043	0
101	&	93	556777	0.683772	0.738852363511785
101	'	93	196025	0.748811	0.773130987256727
101	(	93	5927499	0.800474	0.911599485584054
101	)	93	608371	0.841511	0.94317118012693
101	*	93	1489	0.874107	0.994627265278711
101	+	93	1400356	0.9	0.991892781541266
101	,	93	1184977	0.920567	0.991517986497629
101	-	93	871581	0.936904	0.974364964459987
101	.	93	627233	0.949881	0.991637847672237
101	/	93	147442	0.960189	0.967275242746301
101	0	93	1269671	0.968377	0.989848549628212
101	1	93	621617	0.974881	0.985857851775292
101	2	93	2112851	0.980047	0.994820747994534
101	3	93	6109667	0.984151	0.992084831001592
101	4	93	3450765	0.987411	0.997990570066637
101	5	93	9305063	0.99	0.997518141712636
101	6	93	2070969	0.992057	0.997478972494036
101	7	93	1320041	0.99369	0.996873562504499
101	8	93	5658226	0.994988	0.998499702220095
101	9	93	7770302	0.996019	0.9985517992477
101	:	93	16522565	0.996838	0.998807809632525
101	;	93	17674612	0.997488	0.998941937015083
101	<	93	13523122	0.998005	0.999200269927094
101	=	93	3981207	0.998415	0.999273849679255
101	>	93	40689092	0.998741	0.999404765744884
101	?	93	28121119	0.999	0.999458918471843
101	@	93	52245431	0.999206	0.999498293242122
101	A	93	56380749	0.999369	0.999629960523653
101	B	93	66396045	0.999499	0.999609766086007
101	C	93	226374437	0.999602	0.999758029579638
101	D	93	581956434	0.999684	0.999802931792249
101	E	93	202971133	0.999749	0.999840697752494
101	F	93	94198998	0.9998	0.99983396429375
101	G	93	1784322	0.999842	0.999303936145495
101	H	93	14146591	0.999874	0.999683521331818
101	I	93	585872	0.9999	0.997542132916406
101	J	93	1009122	0.999921	0.997853580425359
101	#	94	8509	0.369043	0
101	&	94	514414	0.683772	0.738729894573243
101	'	94	161439	0.748811	0.780313317333481
101	(	94	5398102	0.800474	0.914351745100963
101	)	94	488808	0.841511	0.950412006035091
101	*	94	1436	0.874107	0.992339834261839
101	+	94	1335625	0.9	0.99228973351053
101	,	94	1067395	0.920567	0.992498553266597
101	-	94	453852	0.936904	0.993246687228436
101	.	94	833930	0.949881	0.973452201562482
101	/	94	128736	0.960189	0.966528343718928
101	0	94	1253364	0.968377	0.989698102814506
101	1	94	608190	0.974881	0.985456852523061
101	2	94	2082918	0.980047	0.994740551356318
101	3	94	5951051	0.984151	0.9919493224091
101	4	94	3535569	0.987411	0.997954228343161
101	5	94	9098786	0.99	0.997428112446321
101	6	94	1803844	0.992057	0.997427716347424
101	7	94	1080058	0.99369	0.996626124136853
101	8	94	5717651	0.994988	0.998423487732812
101	9	94	7832416	0.996019	0.998415300919919
101	:	94	17053578	0.996838	0.998730825159859
101	;	94	16455735	0.997488	0.998854804782163
101	<	94	13885528	0.998005	0.999101590411471
101	=	94	3671054	0.998415	0.99920624412444
101	>	94	41006821	0.998741	0.999326206944253
101	?	94	28193524	0.999	0.999385450343739
101	@	94	52874743	0.999206	0.999426679760089
101	A	94	57541587	0.999369	0.999559458627306
101	B	94	67038970	0.999499	0.999525634047913
101	C	94	232270357	0.999602	0.999688210614137
101	D	94	598694532	0.999684	0.999728307265066
101	E	94	195778757	0.999749	0.999779509727238
101	F	94	78416195	0.9998	0.999756761093457
101	G	94	1214433	0.999842	0.99894107384022
101	H	94	9288805	0.999874	0.999491438816834
101	I	94	469234	0.9999	0.996997224222883
101	J	94	801122	0.999921	0.997226378184596
101	#	95	43725	0.369043	0
101	&	95	451284	0.683772	0.749204476471579
101	'	95	133561	0.748811	0.780789320003594
101	(	95	4929775	0.800474	0.91340618555715
101	)	95	393476	0.841511	0.950446768130712
101	*	95	1265	0.874107	0.994466403162055
101	+	95	1237295	0.9	0.991426461474426
101	,	95	944832	0.920567	0.990811047117371
101	-	95	393033	0.936904	0.991161041403649
101	.	95	695222	0.949881	0.970393617772453
101	/	95	111814	0.960189	0.96632797369739
101	0	95	1227541	0.968377	0.989379563956724
101	1	95	606990	0.974881	0.985935500484358
101	2	95	2047025	0.980047	0.994700595547198
101	3	95	5902868	0.984151	0.99170182463965
101	4	95	3602096	0.987411	0.997770747400402
101	5	95	8884862	0.99	0.997276265041708
101	6	95	1564001	0.992057	0.996990410424929
101	7	95	899456	0.99369	0.996238839646408
101	8	95	5767546	0.994988	0.998286975476918
101	9	95	7920351	0.996019	0.998294898763831
101	:	95	17630943	0.996838	0.99863347814391
101	;	95	15322353	0.997488	0.998734843675249
101	<	95	14240368	0.998005	0.998985564752822
101	=	95	3397915	0.998415	0.999088851985408
101	>	95	41395950	0.998741	0.999236400714419
101	?	95	28339918	0.999	0.999244041566212
101	@	95	53523102	0.999206	0.999325413642955
101	A	95	58691753	0.999369	0.999448399195675
101	B	95	67482401	0.999499	0.999391886471719
101	C	95	237677550	0.999602	0.999577542187313
101	D	95	612823983	0.999684	0.999602661548473
101	E	95	187083403	0.999749	0.999678209119451
101	F	95	63932636	0.9998	0.999627696102409
101	G	95	814579	0.999842	0.99832061896759
101	H	95	5961632	0.999874	0.999158442977192
101	I	95	383181	0.9999	0.995965350427084
101	J	95	650524	0.999921	0.996479763699726
101	#	96	559	0.369043	0
101	&	96	338538	0.683772	0.763698616698864
101	'	96	90288	0.748811	0.785375721125732
101	(	96	3829832	0.800474	0.916639954981316
101	)	96	280019	0.841511	0.95578870018463
101	*	96	1118	0.874107	0.991055456171735
101	+	96	1069781	0.9	0.992082477952964
101	,	96	770915	0.920567	0.991135206271767
101	-	96	305774	0.936904	0.991451200334234
101	.	96	522930	0.949881	0.967810214753409
101	/	96	86952	0.960189	0.963405080159166
101	0	96	1152446	0.968377	0.988566908214356
101	1	96	573240	0.974881	0.985189443597795
101	2	96	1933878	0.980047	0.994640294035095
101	3	96	5545156	0.984151	0.991273638646776
101	4	96	3557421	0.987411	0.997628331569416
101	5	96	8345937	0.99	0.997075219858837
101	6	96	1283174	0.992057	0.996734640640318
101	7	96	732228	0.99369	0.995733588516145
101	8	96	5695976	0.994988	0.99810323007804
101	9	96	7831701	0.996019	0.998070406211498
101	:	96	17815432	0.996838	0.998459643501656
101	;	96	13899990	0.997488	0.998583524071674
101	<	96	14422426	0.998005	0.998803052079518
101	=	96	3095619	0.998415	0.998895523466227
101	>	96	41245661	0.998741	0.999078089050455
101	?	96	28469013	0.999	0.999086690525767
101	@	96	53929136	0.999206	0.999185271485863
101	A	96	59611996	0.999369	0.999315856152477
101	B	96	68077863	0.999499	0.999215914107336
101	C	96	242283021	0.999602	0.999438923982766
101	D	96	627281355	0.999684	0.999439421704457
101	E	96	178104693	0.999749	0.999570316703654
101	F	96	51452866	0.9998	0.999473294704789
101	G	96	548675	0.999842	0.997555911288105
101	H	96	3830429	0.999874	0.9986306815623
101	I	96	315717	0.9999	0.995214064811208
101	J	96	533979	0.999921	0.995874353993322
101	#	97	188	0.369043	0
101	&	97	197785	0.683772	0.790904289041131
101	'	97	51259	0.748811	0.813047482803021
101	(	97	2616634	0.800474	0.922525652505472
101	)	97	171052	0.841511	0.959924451663821
101	*	97	714	0.874107	0.992997198879552
101	+	97	734646	0.9	0.992088709928319
101	,	97	510918	0.920567	0.992826621898231
101	-	97	199279	0.936904	0.993200497473391
101	.	97	346636	0.949881	0.966734549238972
101	/	97	62666	0.960189	0.965036822966203
101	0	97	1064558	0.968377	0.987466161164539
101	1	97	569613	0.974881	0.985193451662796
101	2	97	1840155	0.980047	0.99434993138078
101	3	97	5427162	0.984151	0.991087057745651
101	4	97	3471312	0.987411	0.997447647257003
101	5	97	7790080	0.99	0.996830327765441
101	6	97	1044962	0.992057	0.996698426245165
101	7	97	619339	0.99369	0.995348281427457
101	8	97	5640360	0.994988	0.99787744558468
101	9	97	7773983	0.996019	0.997865318638207
101	:	97	18117763	0.996838	0.998352670469584
101	;	97	12653299	0.997488	0.998462688681664
101	<	97	14628901	0.998005	0.998607823526592
101	=	97	2828488	0.998415	0.998709905243721
101	>	97	41241264	0.998741	0.998948399163736
101	?	97	28680770	0.999	0.998906811171213
101	@	97	54501210	0.999206	0.999042864114246
101	A	97	60534860	0.999369	0.999156794792505
101	B	97	68543013	0.999499	0.998988918082549
101	C	97	246540679	0.999602	0.999294853302704
101	D	97	638156318	0.999684	0.999246526319706
101	E	97	167789757	0.999749	0.999453521567423
101	F	97	40685838	0.9998	0.999287334248319
101	G	97	382913	0.999842	0.996396044420011
101	H	97	2514917	0.999874	0.997901732816233
101	I	97	258221	0.9999	0.994040002199665
101	J	97	434441	0.999921	0.994721947937696
101	#	98	0	0.369043	0
101	&	98	44462	0.683772	0.856686618168325
101	'	98	12733	0.748811	0.855022386554624
101	(	98	842948	0.800474	0.932155950903259
101	)	98	51403	0.841511	0.956111493862228
101	*	98	185	0.874107	1
101	+	98	255798	0.9	0.992838088003032
101	,	98	174208	0.920567	0.992887817717899
101	-	98	67310	0.936904	0.993032223191205
101	.	98	130758	0.949881	0.970043871870172
101	/	98	27725	0.960189	0.963498620486926
101	0	98	944491	0.968377	0.984108888106927
101	1	98	558293	0.974881	0.983376112347818
101	2	98	1635536	0.980047	0.993695041557631
101	3	98	5123260	0.984151	0.990351258051515
101	4	98	3179236	0.987411	0.997068452692723
101	5	98	6870264	0.99	0.996172916310639
101	6	98	795873	0.992057	0.99612499767174
101	7	98	527684	0.99369	0.994608498537004
101	8	98	5411162	0.994988	0.997458404624923
101	9	98	7523243	0.996019	0.997474076870041
101	:	98	17895844	0.996838	0.998137262046708
101	;	98	11145180	0.997488	0.998288141973839
101	<	98	14691210	0.998005	0.998311506272391
101	=	98	2545142	0.998415	0.998409915129686
101	>	98	40678567	0.998741	0.998758384333546
101	?	98	28956255	0.999	0.998654670171057
101	@	98	55033111	0.999206	0.998864248897104
101	A	98	61435712	0.999369	0.998995195189421
101	B	98	69263735	0.999499	0.998690536871093
101	C	98	251002466	0.999602	0.999141613267931
101	D	98	647756549	0.999684	0.999026899722989
101	E	98	157179671	0.999749	0.999341153995117
101	F	98	31949929	0.9998	0.999097508009923
101	G	98	281755	0.999842	0.995020500686766
